Utterance	Reversed tokens	Correct classification	RNC_1 classification	RNC_2 classification	RNC_3 classification	RNC_4 classification	RNC_5 classification	RNC_6 classification	RNC_7 classification	Majority vote
'ela poderia visitar tambem algumas escolas onde criancas estudam com os pes na lama com goteiras muitas vezes com merenda estragada ou ate mesmo sem merenda alguns tendo que andar quilometros pe ou dentro de caminhoes isso eu gostaria que gente ligada  direitos humanos tivesse decencia de fazer mas nao eles gostam de visitar presidios defender as pobres vitimas da sociedade as criancas de pes descalcos nao sao vitimas dessa sociedade porca'"	'ela poderia visitar tambem escolas onde criancas com os na com muitas vezes com ou ate mesmo sem alguns tendo que ou dentro de isso eu que gente direitos tivesse de fazer mas nao eles gostam de visitar presidios defender as pobres vitimas da sociedade as criancas de nao sao vitimas dessa sociedade	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao quer ficar em uma cela superlotada nao roube trabalhe honestamente garanto que isso nao vai ser problema'"	'nao quer ficar em uma nao que isso nao vai ser	"no	"no	"no	"no	"no	"no	"no	"no	"no
'entao ministra mais um motivo para instalar pena de morte'"	'entao ministra mais um motivo para pena de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'precisavamos de mais presidentes assim'"	de mais assim'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ela deveria levar renan calheiros junto com ele mas ele ficaria la mesmo'"	'ela deveria levar com ele mas ele la mesmo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'agora ela virou ministra da seguranca ou nao tem nada pra fazer no stf  '"	'agora ela virou ministra da seguranca ou nao tem nada pra fazer no stf '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao vejo  ir visitar hospitais com criancas idosos trabalhadores nas linhas finas'"	'nao vejo visitar hospitais com criancas trabalhadores nas	"no	"no	"no	"no	"no	"no	"no	"no	"no
'uma visita aos familiares vitimados por essa escoria sera louvavel'"	'uma visita aos por essa sera	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tinha tirar todos auxilios de familias mande _laugh_ familias trabalharem para sustentarem'"	tirar todos de familias laugh familias para	"no	"no	"no	"no	"no	"no	"no	"no	"no
'que tal  cada indulto dado um juiz leva um preso para casa'"	'que tal cada dado um juiz leva um preso para casa'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'eta dra carmem lucia senhora esta se saindo uma grande marqueteira'"	dra lucia esta se uma grande	"no	"no	"no	"no	"no	"no	"no	"no	"no
'neimar pela esquerda gabriel jesus pelo meio marinho pela direita que ataque '"	pela esquerda gabriel pelo meio pela direita que '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'com paulinhafernandinha em campo messi vai deitar'"	'com em messi vai	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o brasil deve vencer mas vai ser um jogo dificil'"	'o brasil deve mas vai ser um jogo	"no	"no	"no	"no	"no	"no	"no	"no	"no
'se tite nao se tocar messi vai deitar no paulinhobrasil x'"	'se nao se messi vai no	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tomara que argentina goleie estes frescos'"	que estes	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vamos massa atleticana lotar mineirao apoia pratto'"	'vamos massa apoia	"no	"no	"no	"no	"no	"no	"no	"no	"no
'kkkkkkkk falida igual seu comentario idiota'"	igual seu comentario idiota'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'mas ele so pipoca quando coisa aperta sempre foi assim'"	'mas ele so quando coisa sempre foi assim'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'quem nasceu para ser   jamais sera junior baiano '"	'quem para ser jamais sera junior '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'em compensacao de vez em quando leva '"	'em de vez em quando leva '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ele so vai igualar record pessoal quando ficar sete jogos sem levar gols'"	'ele so vai pessoal quando ficar jogos sem levar	"no	"no	"no	"no	"no	"no	"no	"no	"no
'esses fans torcedores do cr real madrid sao uma piada raca nojenta '"	'esses do cr real sao uma piada raca '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'melhor do mundo messi aceitem este fato ronaldetes'"	'melhor do mundo messi este fato	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e _laugh_ pepe tbm ganhou fez mais que cr man '"	'e laugh tbm ganhou fez mais que cr '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'mano na boa na boa mesmomanona boana boa manomanooooooooo '"	'mano na boa na boa boa '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'so uma pergunta que seria do real madri barcelona sem os estrangeiros '"	'so uma pergunta que seria do real sem os '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'pele nunca vai ser melhor q esse cara'"	nunca vai ser melhor q esse	"no	"no	"no	"no	"no	"no	"no	"no	"no
'no videogame igual aos fas alienados dele kkkkkkkkkkkkkk'"	'no igual aos dele	"no	"no	"no	"no	"no	"no	"no	"no	"no
'enquanto isso palmeiras continua sem mundial'"	'enquanto isso continua sem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'em discurso cristiano declarou para de me secar neto'"	'em para de me	"no	"no	"no	"no	"no	"no	"no	"no	"no
' gols em  jogos oficiais media de  melhor do mundo'"	' gols em jogos de melhor do mundo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vai ter que pedir dicas pro ze para pder jogar ate os '"	'vai ter que pedir pro ze para jogar ate os '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ja nao ta jogando mais nada hj em diaimagina em '"	'ja nao ta jogando mais nada em em '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'contrato de  anos esses clubes sao loucos  anos no maximo'"	de anos esses clubes sao anos no	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao teve nenhum penaltizinho pro inutil penaldo bater  _laugh_ poxa juizao'"	'nao teve nenhum pro inutil laugh	"no	"no	"no	"no	"no	"no	"no	"no	"no
'piada super engracada ja pensou em fazer um teste pro zorra total '"	super ja em fazer um pro total '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'concordo  por cento'"	'concordo por	"no	"no	"no	"no	"no	"no	"no	"no	"no
'voce nem sabe que fala mano voce nem sabe chutar uma bola entende nada de futebol crforever'"	'voce nem sabe que fala voce nem sabe uma entende nada de futebol	"no	"no	"no	"no	"no	"no	"no	"no	"no
'marias no cio sou louco por marias'"	'marias no sou por	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'e uma pena que riascos nao argentinota marcado na historia por dois momentos marcanteskkkkk'"	'e uma pena que nao na historia por dois	"no	"no	"no	"no	"no	"no	"no	"no	"no
'junta todos os pontas do fla que nao da um cueva'"	todos os do fla que nao da um	"no	"no	"no	"no	"no	"no	"no	"no	"no
'queremos um time pra ganhar titulo nao pra ficar no meio da  tabela novamente '"	um time pra ganhar titulo nao pra ficar no meio da '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ue cheirinho que voces estavam sentindo era de que'"	cheirinho que voces estavam sentindo era de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'perfeito os garotos da base sao melhores que esses jogadores citados'"	'perfeito os garotos da base sao melhores que esses jogadores	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e rogerio todos tem mais essa anta nao coloca pra jogar'"	'e todos tem mais essa anta nao coloca pra	"no	"no	"no	"no	"no	"no	"no	"no	"no
'pois os  nao foram peidods por ele para  montar elenco entao nao vamos da porrda no cara'"	'pois os nao foram por ele para montar entao nao vamos da no	"no	"no	"no	"no	"no	"no	"no	"no	"no
'se for ze ricardo tecnico da libertadores entregar mais uma vez ao titulo ao palmeiras'"	'se for ze ricardo tecnico da libertadores mais uma vez ao titulo ao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ze ricardo doido time empata perde ele continua com esse gabriel  so pode ser um caso de amor'"	'ze ricardo doido time ele continua com esse gabriel so pode ser um caso de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'base  com ze nao tem vez so jogo la medalhao jogador de empresario politica dinheiro no bolso '"	com ze nao tem vez so jogo la jogador de empresario politica dinheiro no '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'se ze continuar nao vamos ganhar nadaem horas decisivas sempre erra'"	'se ze continuar nao vamos ganhar horas sempre	"no	"no	"no	"no	"no	"no	"no	"no	"no
'triste ve vizeu no banco enquanto esse bosta do lerdeiro titular os numeros nao mentem sem ele flamengo mengao com ele menguinho'"	vizeu no enquanto esse bosta do titular os nao sem ele flamengo mengao com ele	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'de tanto falarem em cheirinho perderam olfato rsrs'"	tanto em cheirinho perderam	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ze ricardo vc burro'"	'ze ricardo vc burro'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'mas juiz os dois bandeirinhas que garantiram mais um roubo estao acertados pra '"	'mas juiz os dois que mais um estao pra '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o cara se gaba de ser segundo eh pra quem nao mais nada ser segundo alguma coisa ja'"	'o cara se de ser segundo eh pra quem nao mais nada ser segundo alguma coisa	"no	"no	"no	"no	"no	"no	"no	"no	"no
'se juiz tivesse dado penalti em cuiaba esse bosta nao estaria falando assim'"	'se juiz tivesse dado em esse bosta nao falando assim'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'so ganha se roubar senao cheirao de f z s mesmo'"	'so ganha se roubar senao de z mesmo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vamos iniciar  levando porrada essa molecada nao tem nem corpo vao pipocar'"	'vamos essa nao tem nem vao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'verdade mas maioria so olha pra tabela entendem nada de futebol'"	'verdade mas maioria so pra entendem nada de futebol'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tenho nojo do flamengo timinho de torcida terceirizada de nordestinos fedidos que pensa que carioca da gema quando nao passa de um time que tem mais identificacao com nordeste do que com rio quando se fala em flamengo se imagina um monte de paraibas fedidos sem agua falando framengo com camisa do camelo respeito vasco botafogo esses sim quando se fala em rio de janeiro se lembra deles saudacoes corinthianas'"	'tenho do flamengo de torcida de que que carioca da quando nao passa de um time que tem mais com nordeste do que com rio quando se fala em flamengo se imagina um monte de sem agua falando com camisa do respeito esses sim quando se fala em rio de se lembra deles	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'hahahahaahahahahahahah gazela detectada'"		"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'mas ele vai preso aguarde'"	'mas ele vai preso	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ele esta feliz em voltar bahia menos povo baiano'"	'ele esta em voltar menos povo	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e dalhe dalhe porco dalhe dalhe porco chup molambos ficaram so no cheiro'"	'e dalhe dalhe porco dalhe dalhe porco so no	"no	"no	"no	"no	"no	"no	"no	"no	"no
'no nordeste acontece de tudo '"	'no nordeste de tudo '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'esse da  re do quiibii kkkkk'"	'esse da do kkkkk'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'finalmente senador entendeu parabens'"	'finalmente senador	"no	"no	"no	"no	"no	"no	"no	"no	"no
'faltou choque nesse velho hipocrita'"	nesse velho	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'sera muito bom para _laugh_ empresas para povo nao'"	'sera muito bom para laugh empresas para povo nao'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e da lojinha da tua mae aquela prostituta'"	'e da da tua mae aquela	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'boca mole bolso contas bancarias abarrotadas de dolares sahfado'"	'boca mole de	"no	"no	"no	"yes	"no	"no	"no	"yes	"no
'o certo seria bun da mole'"	'o certo seria da	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'parece mesmo com um sapo boi'"	mesmo com um	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'e tanto deboche tanto escarnio perderam senso de ridiculo de humilhacao'"	'e tanto tanto perderam de de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'esse balofo vai morrer pela boca '"	'esse vai pela boca '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'e tem mulher que se deita com issoate todo feio tem uma filha lindaso nao sei se dele'"	'e tem mulher que se com todo feio tem uma nao sei se dele'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'so de olhar pra cara desse sujeito ja da vontade de vomitar'"	'so de pra cara desse ja da de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'nao deve ser somente boca que moleo falecido nem  sobe mais'"	'nao deve ser boca que nem mais'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'alem de tudo debochado essa coisa  boca de geleia'"	'alem de tudo essa coisa boca de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'voce sabe quais os atos enriquecem curriculo de um bandido entao esta explicado'"	'voce sabe os de um bandido entao esta	"no	"no	"no	"no	"no	"no	"no	"no	"no
'esses petebas sao piores que asnos puxadores de carroca'"	'esses petebas sao que de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'carlinha antinha servico dos petebas ridicula'"	dos petebas	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'entao vamos perdoar ladrao so porque outra turma tambem nao seria melhor prender todos'"	'entao vamos ladrao so porque outra tambem nao seria melhor prender	"no	"no	"no	"no	"no	"no	"no	"no	"no
'so com conviccao nao se prende ninguem '"	'so com nao se ninguem '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e verdade mas apesar de acha que essas pesquisas sao furadas'"	'e verdade mas de acha que essas sao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'todo mortadela vitima de _laugh_ propria ignorancia'"	'todo mortadela de laugh propria	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'curitiba esta mais esperta que voces pensam'"	esta mais que voces	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vou festejar prisao desse vermebarbudo mais que ano novo'"	desse mais que ano novo'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'falta pulso'"		"no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'isso ai materia ou so titulo kd resto'"	'isso ai ou so titulo	"no	"no	"no	"no	"no	"no	"no	"no	"no
'muito processo pouca gente em cana'"	pouca gente em	"no	"no	"no	"no	"no	"no	"no	"no	"no
'estao tentando desviar foco '"	'estao tentando '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'cade as algemas'"	'cade as	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sabe que foro privilegiado seu bosta  burro'"	'sabe que foro privilegiado seu bosta burro'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'vai dar de  pro lulao vai mas leva viagra'"	'vai dar de pro vai mas leva	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'kkkkkk'"		"no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'eduardo comedor de alfalfa rs'"	de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'isso porque voce coloca rotulos nas pessoas'"	'isso porque voce coloca nas	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o encantador de burros pegou mais dois'"	'o de burros pegou mais	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'brincadeira vc acreditar realmente nisto'"	vc acreditar realmente	"no	"no	"no	"no	"no	"no	"no	"no	"no
'alienados '"	'	"yes	"no	"no	"no	"no	"yes	"yes	"yes	"no
'esse juizeco do moro  um canalha'"	'esse do moro um	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'tinha que ser baianoputz que povinho'"	que ser que	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'tomara que esteja certo colega'"	que certo	"no	"no	"no	"no	"no	"no	"no	"no	"no
'flam r d aflaf z sexcremengo'"	r d z	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'srn sou r b u d do negao'"	sou r b u d do	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'p i r n h a'"	r	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'inveja de uma bosta dessa que vai voltar pro lugar dele segundona'"	de uma bosta dessa que vai voltar pro lugar dele	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'gostei das mudancas novas estrategias'"	das novas	"no	"no	"no	"no	"no	"no	"no	"no	"no
'esse mito sabe tudo de futebol '"	'esse mito sabe tudo de futebol '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ainda precisa de centroavante lateral esquerdo'"	'ainda precisa de centroavante lateral	"no	"no	"no	"no	"no	"no	"no	"no	"no
'volante centroavante lateral esquerdo'"	centroavante lateral	"no	"no	"no	"no	"no	"no	"no	"no	"no
'esse time em que todos gostam de ceder cauda'"	'esse time em que todos gostam de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'mas no sao paulo apressado come c u'"	'mas no sao paulo come c	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'no fim tudo dara certo  rumo gloria'"	'no fim tudo certo	"no	"no	"no	"no	"no	"no	"no	"no	"no
'entupiu de gols as redes do cocoxa mais rebaixado coritibibas coritibichascocouto   porqueira'"	de gols as do mais rebaixado	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'o dirigente falou alguma mentira'"	'o falou alguma mentira'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'quem reserva desse capaz de vir reserva'"	'quem desse de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'seja bem vindo que faca um bom trabalho'"	bem que faca um bom	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ta com cara de quem peida na farofa kkkkkkk'"	'ta com cara de quem na	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ele foi sincero corram atras'"	'ele foi	"no	"no	"no	"no	"no	"no	"no	"no	"no
'falou cara que nao sai da pagina verde'"	'falou cara que nao sai da pagina	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nossa anselma bibona invejosa sem criatividade'"	'nossa sem	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'essa mina tem cara de cavalo '"	'essa tem cara de cavalo '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'seja feliz'"		"no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'venda casada '"	'	"no	"no	"no	"no	"no	"yes	"yes	"yes	"no
'seu nome ja disse tudo um maria mesmo'"	nome ja disse tudo um maria mesmo'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'pq eles precisam trabalhar '"	'pq eles precisam trabalhar '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'guilherme seu idiota'"	seu idiota'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'bi sexual ne unico bi que vo tem mane'"	ne unico bi que tem	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'pior cego burro'"	cego burro'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ja nao basta um senador cagar para uma decisao do stf agora um advogado batendo de frente com um juiz _laugh_ brasil um pais de inversao de valores'"	'ja nao um senador para uma do stf agora um de com um juiz laugh brasil um pais de de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ahh  esqueci vagabundo nao trabalha'"	nao	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'e os vermes do psdb _laugh_ isso nao vem ao caso  '"	'e os vermes do psdb laugh isso nao vem ao caso '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'idiota aparelhado'"		"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'igual da _laugh_ mamis uma prega indestrutivel  kkkkkkkkkkk'"	da laugh mamis uma	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'doeu buraco do peta'"	do	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
